"
One thing you said, Kennen, I just want to address, as you said, rather than go into the very crowded RCC space, that has not been our priority",-0.7
"Our priority has been these kind of theological cancers and some other solid tumor indications, where we have precedent data for Keytruda with pembro, but it is not a subject of our study activities now to pursue RCC",-1.0
"
Kennen MacKay
Got it",0.2
"Thanks, Pat",1.0
I appreciate the context,1.0
"
Patrick Mahaffy
You bet",0.4
"
Operator
Your next question comes from Michael Schmidt from Guggenheim",0.0
"
Michael Schmidt
Hey, guys, thanks for taking my questions",1.0
I had a couple around prostate cancer,-1.0
"First of all, congrats on the PDUFA date, the acceptance and then the PDUFA date, obviously",0.9
"Just wondering how you think about the mark the competitive dynamics in BRCA positive prostate cancer longer-term with other companies, obviously, having started additional trials in earlier lines of therapy in mCRPC",-1.0
And just wondering how you think about maybe the initial market dynamics and longer-term the potential for Rubraca and prostate cancer,-1.0
"

Patrick Mahaffy
Yep",0.9
"So we think, for now and for a reasonable future, the PARP inhibitor approvals will be limited to us and to olaparib",0.2
"Each of the other competitors running a single-arm study are reasonably behind based on the enrollment rates that they showed mostly recently at ASCO GU, which was only a couple of weeks ago",-0.3
So that’s pretty up to date data,0.1
"
So we – like anybody, we would love to be alone, but we’re confident that we have a good chance of being first or tied for first based on AZ’s announcement of their timing and obviously ahead of any other competitors",0.9
"So two is better than three, which is what we base in ovarian right now",1.0
"
With regard to earlier line opportunities in prostate that the exploration being done by some others has recently started studies combining their PARP inhibitors with, for instance, abiraterone or enzalutamide",-0.2
"We will start a combination study with enzalutamide before the end of this year in collaboration with a number of investigators, we’re already effectively signed up for this",0.2
"
So I think that in the event, there is an opportunity to combine a PARP inhibitor with an enzalutamide or abiraterone or one of the next-gen products, we will be competitive in that space in a reasonably similar timeframe to the other trials that are seeking the same indication",0.1
"
Michael Schmidt
Understood",0.2
"Great, thank you",1.0
"And then on lucitanib, I think you did mention initial data presentation sometime this year",0.0
"I’m just wondering if you could help us understand a bit more, which of the trials and what indications and how many patients worth of data should be expected here by investors",1.0
"
Patrick Mahaffy
Yes",0.1
We’ll submit to a number of meetings,0.0
"The one, I think we’ll probably that always seems to worked to the Clovis calendar, I don’t know why",0.0
"But the one where I would kind of focus you is most likely to be ESMO, which is this year in early September",0.0
"
We – I hope we certainly will have a dose and so a Phase 1 data set for safety, but we’ll have efficacy data anecdotes from that initial Phase 1 population",0.9
I hope we’re able to show data from a cohort size to be determined of patient from our gynecological study that will have some maturity,1.0
"
And at the defined go-forward Phase 2 dose and with a particular focus on endometrial cancer is where it absolutely going to be a cross-trial comparison, so that’s not perfect",-1.0
"But I know that people will be comparing whatever data we begin to generate in endometrial to with a 37%, 38% response rate in the label for the combination of pembro and lenvatinib
Michael Schmidt
Right",0.1
Thank you for taking the questions,1.0
"
Patrick Mahaffy
Thanks, Michael",1.0
"
Operator
Your next question comes from Paul Choi from Goldman Sachs",0.0
"
Paul Choi
Hi, good afternoon, and thanks for taking our question",1.0
"I have two, one is commercial and one is financial",0.0
The first question is just on the commercial side,0.0
"As you look ahead toward prostate here, can you maybe comment on how you’re thinking about initial discounting in that category or – and/or patient assistance",0.0
"It’s a little bit down the road, I recognize",0.0
"So just maybe some early thoughts there, and how you can maybe improve formulary access or position for Rubraca there",0.9
"
Patrick Mahaffy
We haven’t given much thought, if any, to discounting in the prostate world",-0.3
"I think that we’re coming into a market where, yes, there we will be two of us, but there’s a pretty significant amount of interest in the class and willingness to use the class",0.9
"I don’t think that we’re going to have any issues related to formulary access with Rubraca, especially there’s only two drugs likely to be approved of the class in the indication",-0.2
"So from a discounting standpoint, I don’t really perceive a need",0.0
"
Paul, the second part of your question, again, sorry, I lost in my answer for the first",-1.0
"

Anna Sussman
Patient assistance",0.0
"
Patrick Mahaffy
Patient assistance",0.1
Sorry,-1.0
"
Paul Choi
Yes",0.1
"
Patrick Mahaffy
I would imagine with patient assistance, you’re going to see a similar dynamic, where for Medicare patients, whose co-pay is not supported by foundations and foundations do exist and do support co-pays for prostate cancer patients with Medicare, that it would be a dynamic similar to that, which we’ve seen in ovarian, where we would effectively supply free drug for that percentage of Medicare patients who cannot access co-pay support from the foundation and who meet a certain financial threshold that means that we should not require them co-pay",-1.0
"
Just to reiterate what I think all of you know, we are not allowed to provide co-pay assistance to Medicare patients",0.0
So that’s why the foundation support or us supplying the free drug as we do in ovarian is going to be a part of the mix,1.0
"
Paul Choi
Okay",0.2
Thanks for that,1.0
And my second question is financial and more strategic in nature,0.0
"And I guess, Pat, the cash guidance to second-half of 2021 is exclusive of any potential repayments of you outstanding 2021 convertible $97 million",0.2
"So I guess, ahead of that, what is the appetite for potentially doing either a strategic review or thinking about some sort of restructuring or reorg of the business",-0.4
Thanks for taking our questions,1.0
"
Patrick Mahaffy
Yes",0.1
"I think that we – as I noted and Dan noted in our prepared remarks, we’ve reduced our cash burn pretty considerably",-1.0
We’ve reduced the planned trials that we had intended,0.0
"We’ve managed very modest, both year-over-year in headcount and are getting good – tremendous amount of work out of the people we have, including allocating people now to the new FAP program",1.0
"
I do think there’s likely to be a possibility of some form of refinancing those September 2021’s in a non-cash way, as we have successfully done in the past with other bonds",0.0
"So while I don’t have anything to announce today, I’m optimistic that over time, we’ll be able to do something on a moving forward basis to is non-cash",0.8
"And I think that you will see not only do we get into the second-half of 2021, if we’re able to do something to refinance those bonds, our net use of cash is going to continue to go down over the next several years",0.0
"
Paul Choi
Thanks for taking our questions",1.0
"
Patrick Mahaffy
You bet",0.4
"
Operator
Your next question comes from Tazeen Ahmad from Bank of America",0.0
"
Tazeen Ahmad
Hi, good afternoon, Pat",1.0
Thanks for taking my questions,1.0
"Just to keep focus, I guess…
Patrick Mahaffy
Good afternoon, Tazeen",1.0
"
Tazeen Ahmad
…how are you",0.3
"Just to keep focus on…
Patrick Mahaffy
I’m good",1.0
"
Tazeen Ahmad
…on prostate cancer as we approach your PDUFA, I just wanted to get a better sense about how you’re thinking about commercial strategy as it relates to detailing oncologists versus urologists",-0.9
"This was one dynamic, I think, that you have been discussing leading up to the filing",0.1
"I don’t know, as we get closer, if you’ve changed your view on which specialists you’ll be focusing on initially, or if you’re trying to do both oncologists and urologists at the same time",0.0
"And then I have a follow-up question on ovarian, if I may",0.0
Thanks,1.0
"
Patrick Mahaffy
Yep",0.9
So the majority of our detailing and I believe that the majority of patients treated and of our sales are going to be through the medical oncology community,-0.1
"There are a group of urology practices called LUGPAs, which kind of is easy, it stands for large urology group practices, many of whom are of which have become fairly large and have become fairly good at continuing to treat their patients with multiple different therapies, including, in many cases, abiraterone and enzalutamide",1.0
"
Some of these practices have even brought into their practice, medical oncologists, so that they can treat and manage any side effects associated with those agents or with chemotherapy",-0.2
And they would certainly be able to manage delivery and any management of side effects of Rubraca,0.0
We think that probably represents somewhere around 15% of the men who probably would be treated and the remainder would be by the medical oncology community,-0.1
"

I had the opportunity to meet with a number of KOLs at ASCO GU in San Francisco, and they very clearly want the opportunity to manage the patients and – with Rubraca",0.4
"So I think it will be more in the medical committee than in urology, except for these very sophisticated large practices",0.1
"
Tazeen Ahmad
Okay",-0.4
So do you feel like your sales force is right-sized for that focus,0.9
"And if you do deem as this launch progresses that you want to have more contacts with urologists, would you need to hire more folks for that",0.0
"
Patrick Mahaffy
I don’t think so",0.0
"I think in any event, we want to gain experience over a period of time with these LUGPAs before we would even consider moving on to a broader community-based urology community",1.0
So I don’t think anything is likely to move us in that direction too early in the launch,-0.1
"And yes, I do believe and we’ve looked at this extensively that we’re right-sized to support our current indications, as well as to launch in the prostate",1.0
"
Tazeen Ahmad
Okay, thanks",1.0
"And then for your originally approved indication in ovarian, can you tell us whether the penetration that you’re looking to get now is to get the doctors who have been prescribing to prescribe more, or is most of your efforts being placed on trying to get new docs who have not yet prescribed Rubraca",-0.2
"
Patrick Mahaffy
So it’s both",0.0
We do know that physicians often develop their own unique algorithm for whom they want to treat in the maintenance setting and for whom they want to continue with observation,0.2
And we very much want that algorithm to evolve to – maintenance is a really good idea for every women who has got recurrent ovarian cancer and they should be treated with Rubraca,-1.0
"
So we very clearly want to find those physicians who gained experience with Rubraca in a subset of their patients to then expand that subset to everyone, who qualifies for the indication and for the drug",0.1
There are a number of practices that still have not treated women with recurrent ovarian with the PARP inhibitor or have not treated a patient with Rubraca as their chosen PARP inhibitor and we are very much focused on those practices as well,-0.6
"
Tazeen Ahmad
Okay",-0.4
Thanks,1.0
"
Patrick Mahaffy
Thanks, Tazeen",1.0
"
Operator
Your next question comes from Andrew Berens from SVB Leerink",0.0
"
Andrew Berens
Hi, good evening",1.0
Thanks for taking my questions,1.0
I have a couple on [indiscernible] and then one on prostate,0.0
"I guess, could you give us a little more detail about the HRR screening that you’re doing in that trial",0.0
How does it differ from the repair deficiency testing that was done in the ovarian trials,-0.9
And any color that you can give us on the prevalence in the different tumor types would be appreciated,0.9
"
And then just also, what type of response rates would you need to see in the different tumor types",-0.8
How should we think about the benchmarks that the FDA would be looking for,0.0
"
Patrick Mahaffy
Yes",0.1
"Well, the testing is pretty straightforward",0.9
"It is five genes that are tested using a panel from Foundation Medicine, looking at both germline and somatic mutations of these five genes",0.0
I don’t think we’ve announced the five genes,0.0
I don’t mind – I think it might even be available on clinicaltrials,-0.1
gov,0.0
But the most relevant of the five are BRCA1 and BRCA2,0.0
"
The tumor types that we are looking at are all solid tumors",-0.8
"We haven’t announced, again, those tumor types, but you can imagine that it includes pancreatic, that includes a subset of breast cancer patients",-1.0
It will include bladder,0.0
"It will include some other tumor types, where to your earlier question or to the – well, a part of your question, where the percentage of patients might be in the 2%, 3%, 1% range",-0.9
"But remember, the idea here is to enroll around 100 patients from around five different tumor types",-1.0
"And so the number of patients per tumor type is going to be, if you average it out, around 20",-0.7
"

So that the number we’re looking for is not a big number in order to satisfy the discussion that we had with FDA",-0.1
"We are aware that these are going to be, as is often the case, a more later line patient population",0.0
"And in each case, the data in the BRCA population is likely to be approved and I’m talking about response rate, Andy, to whatever is a later line standard of care for those patients, not limited to BRCA-mutated patients, but to whatever is available and approved in that patient population",0.5
So it will vary by the tumor type,-0.7
"
Andrew Berens
Okay",-0.3
"And then I’m just sorry, what would be – in the different tumor types for those five mutations, what percentage would it be the commercial opportunity, approximately",-1.0
"And I’m sure it ranges, but are we talking about same as prostate or more like ovarian cancer",-1.0
"
Patrick Mahaffy
One of the things we’re trying to get a handle on is, as is true for ovarian and is definitely true in prostate is, is it also true that in these other tumor types in the more advanced patients that the incidence of somatic mutations increases, whether there’s either some form of enrichment or some reaction to prior therapies",-1.0
"
So I think what I would do is, say, it’s not going to be the 12% that you would see in prostate, it’s not going to be the 25% you would see in ovarian",0.0
"I think, you need to think of sort of mid single digits as a fair approximation across all of these other solid tumor types",-0.7
"So 4% or 5%, somatic and germline, feels like a reasonable average",1.0
"
Andrew Berens
Right",0.8
Okay,-0.8
And then just a quick question on the prostate market,0.0
"if – obviously, Lynparza is under review and their label and their data included patients that were BRCA1, BRCA2 and ATM",-0.1
I guess what’s your sense about whether AZ will get ATM on the label,0.0
"And if they do, what do you think the commercial implications are for Rubraca",0.0
"
Patrick Mahaffy
Gosh, we never talk about that here",0.5
"
Andrew Berens
Sure",0.1
"
Patrick Mahaffy
It’s really interesting",1.0
So the number of physicians who had experience treating ATM patients with PARP inhibitors will believe PARP inhibitors helped ATM patients is vanishingly low,0.8
"And the response rate data, as you’ve seen now across multiple studies is in the 10% to 12% response range, not the 45% to 50% that you see in BRCA",-0.1
And so it just isn’t as reactive a patient population to a PARP inhibitor as it is in BRCA,-0.1
"
The reason I can’t answer your question is, yes, I saw that they have shown the data for the mixed population of BRCA ATM patients, and in my memory, it’s around 7",0.0
5 months versus around 4,0.0
"5, five months",0.0
So they clearly hit the endpoint,0.0
"They showed us the median PFS for the ATM, BRCA and other subset populations",0.0
"But we’ve never seen a Kaplan-Meier curve for ATM patients broken out independently, including in the update they showed at ASCO GU",-1.0
"
And the reason that is so important is that’s going to be a more relevant way to determine whether there’s any evidence of activity versus their control arm, and their control arm isn’t even standard of care",-0.9
They didn’t allow chemo in the control arm,-0.4
They only allowed second-line enzalutamide or abiraterone,0.0
So I think it has to be looked at with even more of a grain of salt,0.0
"
So we’re kind of on the fence about whether they get it – not that it matters what matters is what FDA thinks",0.0
"But in the debate we had internally, we sometimes think, because we’ve been told so many times in our studies, yes, you can group them all together, but we’re going to look at the individual contributions by mutation or by HRD status or whatever is they’re looking at",0.0
And I would guess that they would have heard the same thing,0.0
"
As to what it means commercially, I don’t think it will change things if they get ATM and we’re limited to BRCA",0.0
"In the short-term, people will run their test and they’ll determine what – which of the agents they want to use, whether it’s ATM or BRCA patients",0.0
"Obviously, it does have ramifications for us",0.0
"We’ll complete enrollment in TRITON3 in a year or so, and that obviously did enroll ATM patients, as well as BRCA patients",0.0
"

And so what’s sauce for goose is sauce for the gander story, I’m kind of rooting for them to get ATM, because I believe then that we would have a high likelihood of getting ATM ourselves out of the TRITON2 study, which would expand our population from the TRITON2 label as soon as we get it from the 12% to 13% we see now to a total of somewhere between 20% and 25% of prostate cancer patients",0.8
So it would be an advantage for us to have it,0.1
"And so if they get it, I would be optimistic that we would do",0.6
"
Andrew Berens
Okay",-0.3
Thanks for answering all the questions,1.0
"
Patrick Mahaffy
One of the things that was interesting, again, as we think about choice is, our understanding from the trial is that their assay required a biopsy",0.9
"They did not use a plasma-based assay in the PROfound trial, and our understanding is they did not work with a plasma assay company to go back and reevaluate their data",-0.8
"
So they’re going to come out marketing, but their label is going to require them to get a biopsy",0.0
"If you use archived data kind of as we discussed before, you’re going to get archived tissue, you’re going to be able to identify the germline mutations, but you’re going to miss a ton of the somatic mutations, which really do emerge over the course of the progression of the disease",0.1
"We, of course, are using a simple-to-use plasma assay",0.0
I actually think that’s going to be a real advantage when we get out into the marketplace,0.2
"
Andrew Berens
Okay",-0.3
Thanks,1.0
I appreciate all the color,1.0
"
Patrick Mahaffy
Thank you, Andy",1.0
"
Operator
Your next question comes from Ed White from H",0.0
C,0.1
Wainwright,0.1
"
Edward White
Hi, thanks for taking my call – my questions",1.0
So just a couple of quick ones,0.0
"Pat, can you tell us anything about the duration of patients being on drug in second-line maintenance",0.0
Have you seen some improvement there as well,1.0
"
And then also just on the second-line ovarian maintenance market, do you – you’ve sort of encapped that the 35% to 45% penetration level",0.0
And just wanted to get your thoughts on European penetration levels,0.0
Thanks,1.0
"
Patrick Mahaffy
Yep",0.9
Duration is in the 7 to 7,0.0
5-month range,0.0
So we’re pleased with this and about 85% to 90% of our use remains at the 300 milligram dose,1.0
"And so that speaks not only to duration, but the tolerability",0.0
So I’m really – we’re really pleased with the progress we’re making there,1.0
"
In Europe, it varies a little bit by country and the adoption has been in this 45% range",0.0
"I will say, it may just be from not having quite the experience our U",0.0
S,-0.1
"crew has had, but they like we did in the U",0.2
S,-0.1
"So I’ve heard from the opinion leaders that maintenance now is going to be broadly adopted over, because it’s approved and there will be far more use of maintenance beyond the early use in the BRCA patients, because that’s where olaparib was first approved in maintenance",-0.1
"
So it remains to be seen",0.0
"But right now, you should be thinking of penetration and adoption is being similar in Europe as it is in the United States",0.0
"
Edward White
Great",1.0
"Thanks, Pat",1.0
"And then just on the patient assistance program, you did go from 28% in the fourth quarter last year down to 18% in the fourth quarter this year",0.0
Just wanted to get your thoughts on the trend for 2020,0.1
"
Patrick Mahaffy
It’s a little early the trend at 2020",-0.9
"We thought when we had this call, our Q1 call this year, which would have been in May, that the Q1 number, which was good, it was 19% or 20%, I think, Dan, was going to be our best quarter, because Q1 were the Foundations we thought would have their most funding and it continued to come down over the course of the year",1.0
"Now there is some continuing funding of the Foundations, which do provide the support",0.7
"
But as we have noted on several of these calls, we have sharpened our review for the patients by referring everybody to an SP who will then conduct an investigation of insurance and what they’re able to afford, that – which has caused no eligible patient not to get the drug",-0.5
"We continue to provide free drug, but we have found through a better investigation that we can tighten our controls, and that has contributed to a lower percentage of patients on the PAP",1.0
"

Edward White
Okay, great",1.0
"Thanks, Pat",1.0
"
Anna Sussman
Thank you",1.0
We have time for one more question,0.0
"
Operator
The last question comes from Gena Wang from Barclays",0.0
"
Gena Wang
Thank you for taking my questions",1.0
"Just wondering, Pat, do you anticipate any seasonality for first quarter 2020",0.0
And also EU revenue seems like had marginal growth,0.9
Any additional color you can give in terms of reimbursement and future revenue contribution,0.0
"
Patrick Mahaffy
In Europe",0.0
"
Gena Wang
Europe, yes",0.0
"
Patrick Mahaffy
Okay",-0.3
"So seasonality in Q1, I don’t – I think, we probably saw a little seasonality with the holidays in Q4",-0.1
I don’t anticipate a lot of seasonality in Q1,0.0
"Q4, we did see an impact of the Christmas season, to a far lesser extent, Thanksgiving, but definitely Christmas",0.3
So I don’t think there’s going to be much seasonality in Q1 that we can anticipate,0.0
"
With regards to reimbursement, you’re aware that in every country in Europe, once you’re approved, you negotiate reimbursement",0.0
We’ve successfully completed those negotiations now in every of the five major territories,0.5
"And we did see some growth driven primarily by German sales in Q4, some impact from the launch into the beyond the small private pay market in the UK in Q4, and we anticipate now continuing growth in Germany and the UK, but also, hopefully, growth coming from launches in France, Italy and Spain over the course of this year",1.0
"
Gena Wang
Okay",-0.1
"If I may, just one last question",0.0
I joined the call a bit late,0.0
"If already asked, I apologize",-1.0
"Just wondering, will you – when will you give a revenue guidance for 2020",0.0
"
Patrick Mahaffy
I thought I was going to get through this call",0.2
"Yes, Gena, somebody already asked that and I answered it",0.0
So we’re done,0.1
"No, last year, I think we gave it in the summer",0.0
"We do in the August call, is my memory, August – early August",0.0
"I’m not predicting that, but that feels realistic to me",0.0
We need to get our feet wet in the prostate market pending approval,0.1
And I’d like to see directionally how the launches are going in the EU before we would give a formal guidance,1.0
"So we have not done it yet, but I could see us doing it sometime in the middle of the year",0.0
"
Gena Wang
Great",1.0
Thank you,1.0
"
Patrick Mahaffy
Thank you",1.0
"
Anna Sussman
Thanks, everyone, for your interest in Clovis today",1.0
"If you have any follow-up questions, you can call me at 303-625-5502 or Breanna at 303-625-5023",0.0
The call can be accessed via replay of our webcast at clovisoncology,0.0
com beginning in about an hour and it will be available for 30 days,0.0
"Again, thanks for your interest and time",1.0
"Thank you, and have a good day",1.0
"
Operator
Ladies and gentlemen, this concludes today’s conference call",0.1
Thank you for participating,1.0
You may now disconnect,0.0
PostNL N,0.1
V,0.2
"ADR (OTCPK:PNLYY) Q4 2019 Earnings Conference Call February 24, 2020  5:00 AM ET
Company Participants
Jochem van de Laarschot - Director, Communications &amp; Investor Relations
Herna Verhagen - Chief Executive Officer
Pim Berendsen - Chief Financial Officer
Conference Call Participants
Lotte Timmermans - ABN AMRO
Henk Slotboom - the IDEA",0.0
"
Marc Zwartsenburg - ING
Andre Mulder - Kepler Cheuvreux
Ruben Devos - KBC Securities NV
David Kerstens - Jefferies
Operator
Go ahead",0.0
"
Jochem van de Laarschot
Good morning, everyone",1.0
Thank you for joining the PostNL Conference Call for the Q4 and Full-Year 2019 Results,0.9
"With us here today, Herna Verhagen, our CEO; Pim Berendsen, our CFO",0.1
We will have an introduction by both after which there is ample time to ask questions,0.9
"Herna, over to you, please",0.1
"
Herna Verhagen
Thanks, Jochem, and I would like to start on Slide number 4, which is a slide with the key takeaways for 2019",1.0
"When we think about 2019, we did see very strong business performance in the fourth quarter, which gave a boost to revenue, but also to cash for the year",0.9
"The e-commerce now represents more than 50% of our revenue and is ahead of schedule, which is an important element in our strategy going forward",0.0
"
The underlying cash operating income came in at €167 million, which is at the high-end of our outlook",0.1
And I think especially worth mentioning is the fact that the full-year net cash from operating and investing activities was up €188 million from minus €19 million in 2018 to €196 million in 2019,-0.5
"Also, cost savings were at the guided range, €48 million, which is within the range of €45 million to €65 million",-0.1
"And important, of course, that next to preparations for the integration, Mail Netherlands also did their cost saving programs",0.9
"
If you think about our strategy being the e-commerce logistics player in the Benelux, there are a few very important steps taken in 2019",0.0
"The first one is, of course, the acquisition of Sandd",0.0
And I will come to that in a minute,0.0
But the network is fully integrated as of February 1 of this year,0.0
"
The second one is, of course, the improvements we made and the efficiency measures we took within parcels when it comes to creating the leverage between volume, cash and of course, EBIT",0.8
And then the divestment of our noncore activities,0.0
"Postcon last year today announced also the sale of Nexive, which is underpinning our focus on -- in our home market",0.0
"
Last but not least, ranked in the top 3 sustainable companies worldwide, in the Dow Jones Sustainability Index, and already 19% of our last mile delivered emission free and in our view, a very important element going forward",0.8
"
If you look into financials and that's on Slide number 5, then you find the most important financials over there",0.0
We saw a revenue increase of €72 million to €2,0.0
844 billion,0.0
"And the underlying cash operating income assets came in at the upper part of the bandwidth, a net cash already mentioned at €196 million",-0.1
"
Our proposed dividend for the full-year is the same as our interim dividend, which is €0",-0.1
8,0.1
The underlying cash operating margin within parcels was 7,0.0
"2%, within Mail in the Netherlands 4",-0.1
7% and the average of group was 6,-0.1
"2% and cash conversion in 2019 79%, free cash flow of €107 million on a normalized EBIT of €135 million, which is a cash version of 79%",0.2
"All by all the way we look into 2019, it's good year, its financially good year, very strong when it comes to net cash and cash conversion, and important steps taken when it comes to a sustainable future of PostNL",1.0
"
Stepping into our strategy and that's what you find on Slide number 6",0.0
"Of course, the ambition is to be your favorite deliverer and be the preferred logistics and postal solution provider in the Benelux region",1.0
"Importantly, that element is help customers grow their business, but also having reliable and accessible postal service, attracting and retain motivated employees, and in 2019, 88% of our employees were loyal employees, which means that they say we want to stay with PostNL, reduce the environmental impact",0.6
"I already gave you an example of 2019, and of course very important, deliver profitable growth and generate sustainable cash",1.0
"

For the profitable growth and sustainable cash there are two strategic elements of importance",0.6
"The first one, and that's the one you'll find on Slide number 7 is, of course, the leverage between volume, EBIT and cash within Parcels",0.0
"What you find on Slide number 7 are initiatives we've taken in 2019 to execute on that better balance and which, of course, will start to pay off as of 2020",0.6
And I'll come in a minute -- I will come to 2020 in a minute,0.0
"
To what did we do in 2019",0.1
What are the milestones important for that better leverage,1.0
"I think important was the fact that we opened three new depots in 2019 to be able to handle the peak, which we did see by the end of 2019, but also which gives us capacity for the year 2020",0.0
"We improved the utilization of the network by, for example, adding extra chateaus [ph] to our sorting belt, which gives us a better efficiency of the sorting centers and sorting belts",1.0
"
And we are preparing for the new small parcel sorting center",0.0
"That's what is mentioned on this slide on the left side as design SP S, small parcel Sorting center",0.0
"We designed, finalized the building leased",0.0
"First pilots -- we're doing first pilots in the building with partly robotized sorting and want to open the sorting center in 2021, and an important part of the efficiency going forward",0.2
"We also, of course, expanded the amount of electrical and green gas fleet in 2019 and are rolling out our city logistics program, because by 2025, we want to have 25 city centers in the Netherlands, which we will deliver emission free",0.9
"
The growth rate -- and also there I will give you a little bit more detail in a minute",0.0
Growth rate we did see in 2019 was 12,-0.1
4%,0.0
In the last quarter it was 10%,0.0
And we see that e-commerce market -- growth rate of the e-commerce market is slowing down,0.4
"
Important element in creating the leverage in parcels is also, of course, the commercial part or yield management where we did contract renewals, where we took up in our contract peak pricing, where we did an increase in single parcels price, we had indexation and we did price adjustments for parcels above both 23 kilos",0.0
"So the initiatives mentioned, and of course, mentioned at the Capital Markets Day in May are indeed implemented or started to implement",0.0
"They will partly pay off in 2020 and when it comes to small parcel sorting center, also we will pay off fail in 2021 and further on",-1.0
One important part of our strategy going forward,0.1
"
The second important part when it comes to profitable growth and of course, is generation of sustainable cash is what you find on Slide number 8",0.8
And that is the integration of PostNL and Sandd into one postal network,0.0
The acquisition of Sandd took place October 22 last year,0.0
There were lots of preparations already taken before October 22,-0.1
"And as of October 22, more than 30,000 calls and meetings have been taking place with employees",0.0
"
We had more than 180 openings of our depots to introduce people to do work with PostNL",0.0
We did lots of markets where people could find jobs within PostNL,0.0
"In the end, 4,300 new colleagues are welcomed last February 1",0.8
"We added around 30% more mail volume to our network and we added more or less 4,000 new customers",0.0
"
I think important in the integration is the fact that as of February 1, we have one strong nationwide postal network",0.0
The volumes are integrated and the people are integrated on the PostNL network,0.0
"And that means -- also means that as of February 1, we started to close down the network of Sandd, meaning the buildings, the cars, the bikes, etcetera, etcetera",0.0
"
Current network is 20,000 mail deliverers who work for PostNL and we deliver, of course, five days a week",0.0
"We have on average, 7 million letters per day",0.0
"We have 3,400 retail locations and more than 11,000 mailboxes in the Netherlands",0.0
So a quite successful integration in the first weeks of the integrated network and the integration of people works out very well,1.0
"

A little bit more information on our Q4 results, and therefore, I move to Slide number 9, starting with Parcels",0.0
"Parcels improved results compared to the fourth quarter in 2018 with €6 million, volume growth was 10% over the fourth quarter and the average over the full-year was 12",0.5
4%,0.0
"Of course, the effect, the growth also had a positive impact on revenue, which increased and it was a slight negative effect of negative price mix effect, which is mainly due to a shift in the international Parcels",-1.0
"
Also, results of Parcels improved in the last quarter, partly within our Parcels Benelux network, which was a positive effect of efficiency, slightly negative effect on price/mix",0.7
"We had an organic cost increase and, of course, as said, better operational efficiency",0.8
We had a good performance within logistics and Spring,1.0
They were off as well,-0.2
"
When it comes to results and I think we had a positive cash flow, it was up €10 million compared to Q4 2008, despite a higher CapEx and very much supported by a positive development of working capital, which we did see in general over PostNL in 2019",1.0
So volume growth a little bit below our expectation,0.7
Improvement in results -- good improvement in results and also very good performance on cash flow,1.0
"
When we come to Mail in the Netherlands and that's on Slide number 10, we did see good business performance partly because of the strong sales in peak season",1.0
So a good sale of the December stamp,1.0
"Volume declined in the fourth quarter, 9",-0.9
6% over the full year 9,-0.1
7%,0.0
And that is within the bandwidth we've given to the market,0.0
"And what we did see is that the delivery quality for the full year was 94%, a bit lower than we expected it to be and where it needs to be, which is mainly caused by, first of all, the fact that we had to adjust our sorting mechanisms to be ready for the volume of Sandd; secondly, first volumes of Sandd came in the last quarter of 2019, while the 4,300 people only came in as of February 1, 2020",-0.5
"
The results were partially, of course, impacted by the acquisition of Sandd, partly impacted again by substitution, which is no different from the other years",-0.5
Cost savings €10 million in the last quarter and the cost saving in total €48 million over the year,0.8
And also they are within the bandwidth,0.0
We've given €45 million to €65 million,0.0
"Also, cash up €13 million also here, mainly due to positive developments in working capital and less cash out for pensions and provisions",0.4
"
Well, we summarize the year 2019",0.1
"We do think very important steps made in the fulfillment of our strategy to become the e-commerce logistics player in the Benelux, around the integration of Sandd and around creating the initiative, which will create a better leverage between volume and Parcels, cash and, of course, EBIT",0.8
"And secondly, good results over the full-year when it comes to underlying cash operating income and very good results when it comes to net cash operating and investing activities",1.0
"
That, of course, raises the question of what does that mean for 2020",0.0
And what we would like to do is give you some insights in how we look into our potential in 2020 and what it does mean for the outlook,1.0
Starting with Parcels,0.1
"Of course, the main aim for Parcels in 2020 is improving the balance between volume and value and improving the balance between volume, cash and EBIT",0.8
"
What we do see is that the e-commerce market is slowing down",-0.1
"Still a market which is growing around a little bit above the 7% to 9%, which is our volume growth in 2020",0.4
So still a very strong growing market,0.4
"The 7% to 9% with PostNL is mainly because of the slowdown we see in e-commerce markets, and it has to do with the fact that we do see that some of our customers start to drive multivendorship, and that is a step down you see in the beginning of 2009 -- 2020, and we expect that in the next coming period we will follow market growth when it comes to Parcels",-0.7
"

The expectations when it comes to e-commerce market growth, as said, a little bit down compared to what we expected, but still very strong growth numbers",1.0
"Important in improving that balance is yield management, because what we tried to do is, of course, although we do see a little bit lower number in growth, we do want to create the leverage as we earlier discussed",0.9
How can we create a better leverage,1.0
"That's first of all, via yield management",0.0
"
Yield management means an improved pricing, which we do, for example, by the implementation of peak pricing, which will be implemented in Q4 2020",0.5
And that is on every parcel in the last six to eight weeks of the year,0.0
We will ask a certain amount for every customer delivering parcels to PostNL,0.0
"It also means a price increase for single parcels, which we did already January 1, 2020",0.0
It means adjusted pricing for parcels above 23 kilos and it also means indexation in our normal contract,0.0
So part of creating the better balance is via yield management,1.0
"
The second important part for why we do things that although we do see a little bit lower market growth and growth within PostNL, we do expect to increase our margins is via creating a better balance between volume and capacity",1.0
"Volume and capacity means that if we think about the network we have in the Netherlands, we think it will be possible to face the opening of a new depot from 2020 to 2021",0.0
